%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede   270
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba   6
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata   154
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain   384
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland   407
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man   560
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy   20
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney   223
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts   502
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland   220
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales   492
%C3%85land	20th_century   420
%C3%85land	Baltic_Sea   239
%C3%85land	Crimean_War   129
%C3%85land	Currency   502
%C3%85land	Euro   115
%C3%85land	European_Union   29
%C3%85land	Finland   534
%C3%85land	League_of_Nations   71
%C3%85land	List_of_countries_by_system_of_government   243
%C3%85land	Nationality   142
%C3%85land	Parliamentary_system   291
%C3%85land	Police   340
%C3%85land	Russia   231
%C3%85land	Stockholm   329
%C3%85land	Sweden   586
%C3%85land	Time_zone   185
%C3%85land	Tourism   585
%C3%85land	United_Kingdom   228
%C3%85land	World_War_II   343
%C3%89douard_Manet	Absinthe   342
%C3%89douard_Manet	Beer   434
%C3%89douard_Manet	Claude_Monet   350
%C3%89douard_Manet	Diego_Vel%C3%A1zquez   433
%C3%89douard_Manet	Edgar_Allan_Poe   217
%C3%89douard_Manet	France   92
%C3%89douard_Manet	Francisco_Goya   328
%C3%89douard_Manet	Germany   238
%C3%89douard_Manet	Impressionism   251
%C3%89douard_Manet	Italy   165
%C3%89douard_Manet	Landscape   394
%C3%89douard_Manet	Netherlands   143
%C3%89douard_Manet	Painting   585
%C3%89douard_Manet	Paris   569
%C3%89douard_Manet	Photography   208
%C3%89douard_Manet	Raphael   486
%C3%89douard_Manet	Renaissance   84
%C3%89douard_Manet	Sweden   173
%C3%89douard_Manet	United_States_dollar   419
%C3%89douard_Manet	Washington%2C_D.C.   91
%C3%89ire	Canada   417
%C3%89ire	English_language   497
%C3%89ire	George_VI_of_the_United_Kingdom   383
%C3%89ire	Ireland   156
%C3%89ire	Northern_Ireland   63
%C3%89ire	Ottawa   111
%C3%89ire	Republic_of_Ireland   77
%C3%89ire	United_Kingdom   249
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata   31
%C3%93engus_I_of_the_Picts	Durham   306
%C3%93engus_I_of_the_Picts	England   592
%C3%93engus_I_of_the_Picts	Great_Britain   373
%C3%93engus_I_of_the_Picts	Ireland   75
%C3%93engus_I_of_the_Picts	Lion   277
%C3%93engus_I_of_the_Picts	Mercia   141
%C3%93engus_I_of_the_Picts	Scotland   293
%C3%93engus_I_of_the_Picts	Viking   306
%C3%93engus_I_of_the_Picts	York   470
%E2%82%AC2_commemorative_coins	Athens   467
%E2%82%AC2_commemorative_coins	Atlantic_Ocean   557
%E2%82%AC2_commemorative_coins	Austria   34
%E2%82%AC2_commemorative_coins	Belgium   196
%E2%82%AC2_commemorative_coins	Berlin   35
%E2%82%AC2_commemorative_coins	Brussels   19
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg   164
%E2%82%AC2_commemorative_coins	Cereal   180
%E2%82%AC2_commemorative_coins	Christopher_Columbus   441
%E2%82%AC2_commemorative_coins	Cologne   248
%E2%82%AC2_commemorative_coins	Comet   353
%E2%82%AC2_commemorative_coins	Dresden   260
%E2%82%AC2_commemorative_coins	European_Union   276
%E2%82%AC2_commemorative_coins	Finland   169
%E2%82%AC2_commemorative_coins	France   156
%E2%82%AC2_commemorative_coins	Galileo_Galilei   58
%E2%82%AC2_commemorative_coins	Germany   261
%E2%82%AC2_commemorative_coins	Greece   220
%E2%82%AC2_commemorative_coins	Hamburg   105
%E2%82%AC2_commemorative_coins	Harold_Macmillan   339
%E2%82%AC2_commemorative_coins	Heraldry   405
%E2%82%AC2_commemorative_coins	History   136
%E2%82%AC2_commemorative_coins	Ireland   581
%E2%82%AC2_commemorative_coins	Italy   332
%E2%82%AC2_commemorative_coins	Luxembourg   445
%E2%82%AC2_commemorative_coins	Maize   55
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes   9
%E2%82%AC2_commemorative_coins	Monaco   587
%E2%82%AC2_commemorative_coins	Munich   284
%E2%82%AC2_commemorative_coins	Netherlands   251
%E2%82%AC2_commemorative_coins	Numismatics   392
%E2%82%AC2_commemorative_coins	Nutrition   150
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II   207
%E2%82%AC2_commemorative_coins	Portugal   362
%E2%82%AC2_commemorative_coins	Rice   346
%E2%82%AC2_commemorative_coins	San_Marino   179
%E2%82%AC2_commemorative_coins	Sanssouci   317
%E2%82%AC2_commemorative_coins	Soviet_Union   511
%E2%82%AC2_commemorative_coins	Spain   359
%E2%82%AC2_commemorative_coins	Suffrage   158
%E2%82%AC2_commemorative_coins	Turin   94
%E2%82%AC2_commemorative_coins	United_Kingdom   111
%E2%82%AC2_commemorative_coins	United_Nations   418
%E2%82%AC2_commemorative_coins	United_States   306
%E2%82%AC2_commemorative_coins	Vatican_City   217
%E2%82%AC2_commemorative_coins	Wheat   510
%E2%82%AC2_commemorative_coins	Zeus   364
Newark%2C_New_Jersey	Zinc   90
Newcastle_upon_Tyne	Amsterdam   388
Newcastle_upon_Tyne	Atlanta%2C_Georgia   341
Newcastle_upon_Tyne	Australia   316
Newcastle_upon_Tyne	BBC   53
Newcastle_upon_Tyne	Basketball   127
Newcastle_upon_Tyne	Birmingham   224
Newcastle_upon_Tyne	Bristol   493
Newcastle_upon_Tyne	Carboniferous   218
Newcastle_upon_Tyne	Cardiff   280
Newcastle_upon_Tyne	Charles_I_of_England   72
Newcastle_upon_Tyne	China   206
Newcastle_upon_Tyne	City_status_in_the_United_Kingdom   494
Newcastle_upon_Tyne	Coal   5
Newcastle_upon_Tyne	Denmark   192
Newcastle_upon_Tyne	Durham   113
Newcastle_upon_Tyne	Edinburgh   596
Newcastle_upon_Tyne	Edward_I_of_England   510
Newcastle_upon_Tyne	Engineering   221
Newcastle_upon_Tyne	England   327
Newcastle_upon_Tyne	English_language   255
Newcastle_upon_Tyne	Europe   37
Newcastle_upon_Tyne	Football_%28soccer%29   169
Newcastle_upon_Tyne	France   300
Newcastle_upon_Tyne	Geology   214
Newcastle_upon_Tyne	Germany   141
Newcastle_upon_Tyne	Glasgow   409
Newcastle_upon_Tyne	Gothenburg   194
Newcastle_upon_Tyne	Hadrian%27s_Wall   408
Newcastle_upon_Tyne	Hampstead_Heath   319
Newcastle_upon_Tyne	Ice_hockey   137
Newcastle_upon_Tyne	India   434
Newcastle_upon_Tyne	Industrial_Revolution   42
Newcastle_upon_Tyne	Islam   414
Newcastle_upon_Tyne	Israel   86
Newcastle_upon_Tyne	Italy   95
Newcastle_upon_Tyne	Latin   542
Newcastle_upon_Tyne	Leeds   246
Newcastle_upon_Tyne	Liberal_Democrats   525
Newcastle_upon_Tyne	Liverpool   159
Newcastle_upon_Tyne	London   526
Newcastle_upon_Tyne	Middle_Ages   597
Newcastle_upon_Tyne	Nelson_Mandela   366
Newcastle_upon_Tyne	Netherlands   420
Newcastle_upon_Tyne	Norway   539
Newcastle_upon_Tyne	Old_English_language   494
Newcastle_upon_Tyne	Oliver_Cromwell   469
Newcastle_upon_Tyne	Politics_of_the_United_Kingdom   470
Newcastle_upon_Tyne	Religion   339
Newcastle_upon_Tyne	Robert_Stephenson   26
Newcastle_upon_Tyne	Roman_Empire   196
Newcastle_upon_Tyne	Scotland   594
Newcastle_upon_Tyne	Sheffield   63
Newcastle_upon_Tyne	South_Africa   365
Newcastle_upon_Tyne	Sweden   229
Newcastle_upon_Tyne	Temperate   213
Newcastle_upon_Tyne	United_Kingdom   506
Newcastle_upon_Tyne	United_States   575
Newcastle_upon_Tyne	Victoria_of_the_United_Kingdom   407
Newcastle_upon_Tyne	William_I_of_England   314
Newcastle_upon_Tyne	York   293
Newmarket	6th_century   480
Newmarket	Animal   83
Newmarket	Bird   271
Newmarket	Cambridge   294
Newmarket	Charles_I_of_England   169
Newmarket	Elizabeth_II_of_the_United_Kingdom   366
Newmarket	England   235
Newmarket	European_Parliament   416
Newmarket	France   226
Newmarket	Great_Yarmouth   330
Newmarket	Ipswich   341
Newmarket	James_I_of_England   159
Newmarket	List_of_sovereign_states   31
Newmarket	London   96
Newmarket	United_Kingdom   97
Newshounds	Animal_rights   461
Newshounds	George_W._Bush   502
Newshounds	Graphic_novel   567
Newshounds	Internet   199
Newshounds	Newshounds   528
Newshounds	Sport   162
Newshounds	United_States   128
Newspaper	Advertising   527
Newspaper	Business   527
Newspaper	Canada   294
Newspaper	Crime   139
Newspaper	Culture   369
Newspaper	Day   268
Newspaper	English_language   482
Newspaper	Ethics   82
Newspaper	Europe   497
Newspaper	European_Union   362
Newspaper	France   101
Newspaper	Germany   167
Newspaper	Humour   592
Newspaper	India   271
Newspaper	Internet   533
Newspaper	Ireland   226
Newspaper	Istanbul   86
Newspaper	Italy   95
Newspaper	Japan   492
Newspaper	Jerusalem   363
Newspaper	London   254
Newspaper	Mumbai   460
Newspaper	Politics   396
Newspaper	Portugal   287
Newspaper	Sport   320
Newspaper	Sudoku   297
Newspaper	The_Wall_Street_Journal   253
Newspaper	Tour_de_France   456
Newspaper	Toy   160
Newspaper	United_Kingdom   351
Newspaper	United_Nations   520
Newspaper	United_States   86
Newspaper	Weather   213
Newspaper	World_War_II   213
Newsround	BBC   161
Newsround	Mexico   582
Newsround	RSS_%28file_format%29   481
Newsround	Space_Shuttle_Challenger   42
Newsround	United_Kingdom   600
Niagara_Falls	Alternating_current   377
Niagara_Falls	American_Civil_War   340
Niagara_Falls	Canada   101
Niagara_Falls	Charles_Dickens   544
Niagara_Falls	English_Channel   267
Niagara_Falls	Fossil   308
Niagara_Falls	Glacier   413
Niagara_Falls	Gulf_of_Mexico   493
Niagara_Falls	Ice_age   330
Niagara_Falls	Minnesota   508
Niagara_Falls	Mississippi_River   321
Niagara_Falls	Nikola_Tesla   28
Niagara_Falls	North_America   97
Niagara_Falls	Ordovician   180
Niagara_Falls	Saint_Lawrence_Seaway   360
Niagara_Falls	Sea   384
Niagara_Falls	Ship   436
Niagara_Falls	Silurian   593
Niagara_Falls	Toronto   573
Niagara_Falls	United_States   227
Niagara_Falls	World_War_I   152
Nicaragua	Africa   323
Nicaragua	Amazon_Rainforest   147
Nicaragua	Atlantic_Ocean   238
Nicaragua	Banana   472
Nicaragua	Belize   360
Nicaragua	Biodiversity   399
Nicaragua	Bolivia   390
Nicaragua	Caribbean_Sea   241
Nicaragua	Cayman_Islands   378
Nicaragua	Coffee   389
Nicaragua	Costa_Rica   554
Nicaragua	Currency   53
Nicaragua	Eagle   426
Nicaragua	El_Salvador   434
Nicaragua	English_language   321
Nicaragua	Europe   69
Nicaragua	Fern   182
Nicaragua	Government   149
Nicaragua	Haiti   399
Nicaragua	Honduras   89
Nicaragua	International_Court_of_Justice   406
Nicaragua	Jamaica   428
Nicaragua	Japan   122
Nicaragua	Jimmy_Carter   522
Nicaragua	Lebanon   187
Nicaragua	List_of_countries_by_system_of_government   506
Nicaragua	Mestizo   294
Nicaragua	Middle_East   180
Nicaragua	Monkey   478
Nicaragua	Moss   521
Nicaragua	Nahuatl_language   268
Nicaragua	Noam_Chomsky   136
Nicaragua	Pacific_Ocean   67
Nicaragua	Poetry   507
Nicaragua	Rainforest   544
Nicaragua	Ronald_Reagan   428
Nicaragua	Spain   241
Nicaragua	Spanish_language   333
Nicaragua	Taiwan   4
Nicaragua	Time_zone   555
Nicaragua	Tobacco   58
Nicaragua	Tourism   494
Nicaragua	Turkey_%28bird%29   545
Nicaragua	United_Kingdom   484
Nicaragua	United_States   327
Nicaragua	Water   201
Nicaragua	World_War_II   490
Niccol%C3%B2_Machiavelli	France   509
Niccol%C3%B2_Machiavelli	Holy_Roman_Empire   286
Niccol%C3%B2_Machiavelli	Italian_Renaissance   288
Niccol%C3%B2_Machiavelli	Italy   534
Niccol%C3%B2_Machiavelli	Political_philosophy   28
Niccol%C3%B2_Machiavelli	Politics   51
Niccol%C3%B2_Machiavelli	Pope   55
Niccol%C3%B2_Machiavelli	Spain   550
Niccol%C3%B2_Machiavelli	Tupac_Shakur   175
Niccol%C3%B2_Machiavelli	Winston_Churchill   497
Niccol%C3%B2_Paganini	Antonio_Vivaldi   243
Niccol%C3%B2_Paganini	Fr%C3%A9d%C3%A9ric_Chopin   291
Niccol%C3%B2_Paganini	France   310
Niccol%C3%B2_Paganini	Genoa   164
Niccol%C3%B2_Paganini	Italy   559
Niccol%C3%B2_Paganini	Johann_Sebastian_Bach   446
Niccol%C3%B2_Paganini	London   167
Niccol%C3%B2_Paganini	Milan   401
Niccol%C3%B2_Paganini	Napoleon_I_of_France   390
Niccol%C3%B2_Paganini	Paris   531
Niccol%C3%B2_Paganini	Piano   579
Niccol%C3%B2_Paganini	Robert_Schumann   58
Niccol%C3%B2_Paganini	Roman_Catholic_Church   535
Niccol%C3%B2_Paganini	Vienna   469
Niccol%C3%B2_dell%27Abbate	Bologna   116
Niccol%C3%B2_dell%27Abbate	Renaissance   365
Nickel	Argon   349
Nickel	Arsenic   537
Nickel	Australia   91
Nickel	Canada   486
Nickel	Carbon   426
Nickel	Chemical_element   537
Nickel	Cobalt   108
Nickel	Color   49
Nickel	Copper   406
Nickel	Cuba   136
Nickel	Day   37
Nickel	Electron   398
Nickel	Euro   85
Nickel	European_Union   212
Nickel	History_of_Earth   294
Nickel	Indonesia   265
Nickel	Iron   439
Nickel	Lead   4
Nickel	List_of_elements_by_name   365
Nickel	Magnetism   333
Nickel	Metal   386
Nickel	Meteor   532
Nickel	Mohs_scale_of_mineral_hardness   70
Nickel	Neutron   111
Nickel	New_Caledonia   463
Nickel	Palladium   48
Nickel	Periodic_table   170
Nickel	Phase_%28matter%29   333
Nickel	Proton   453
Nickel	Raney_nickel   286
Nickel	Russia   97
Nickel	Solar_System   138
Nickel	Sulfur   222
Nickel	Switzerland   125
Nickel	Turkey   23
Nicobar_Long-tailed_Macaque	Animal   584
Nicobar_Long-tailed_Macaque	Bay_of_Bengal   61
Nicobar_Long-tailed_Macaque	Chordate   131
Nicobar_Long-tailed_Macaque	Frog   33
Nicobar_Long-tailed_Macaque	Fruit   467
Nicobar_Long-tailed_Macaque	India   203
Nicobar_Long-tailed_Macaque	Mammal   70
Nicobar_Long-tailed_Macaque	Pandanus   200
Nicobar_Long-tailed_Macaque	Scientific_classification   225
Nicolaus_Copernicus	16th_century   218
Nicolaus_Copernicus	1st_century   495
Nicolaus_Copernicus	Anthropology   490
Nicolaus_Copernicus	Archaeology   56
Nicolaus_Copernicus	Aristotle   435
Nicolaus_Copernicus	Astronomy   190
Nicolaus_Copernicus	Basel   325
Nicolaus_Copernicus	Bologna   220
Nicolaus_Copernicus	Copper   57
Nicolaus_Copernicus	Culture   395
Nicolaus_Copernicus	DNA   268
Nicolaus_Copernicus	Day   456
Nicolaus_Copernicus	Earth   379
Nicolaus_Copernicus	Europe   438
Nicolaus_Copernicus	Friedrich_Nietzsche   125
Nicolaus_Copernicus	Galileo_Galilei   232
Nicolaus_Copernicus	German_language   59
Nicolaus_Copernicus	God   222
Nicolaus_Copernicus	Heliocentrism   306
Nicolaus_Copernicus	History_of_science   218
Nicolaus_Copernicus	Islam   283
Nicolaus_Copernicus	Italy   265
Nicolaus_Copernicus	Johannes_Kepler   201
Nicolaus_Copernicus	Julius_Caesar   344
Nicolaus_Copernicus	Latin   333
Nicolaus_Copernicus	Law   234
Nicolaus_Copernicus	Light   147
Nicolaus_Copernicus	Medicine   536
Nicolaus_Copernicus	Money   304
Nicolaus_Copernicus	Nazi_Germany   347
Nicolaus_Copernicus	Planet   160
Nicolaus_Copernicus	Plato   458
Nicolaus_Copernicus	Poland   177
Nicolaus_Copernicus	Ptolemy   586
Nicolaus_Copernicus	Pythagoras   450
Nicolaus_Copernicus	Religion   11
Nicolaus_Copernicus	Renaissance   175
Nicolaus_Copernicus	Roman_Catholic_Church   175
Nicolaus_Copernicus	Rome   168
Nicolaus_Copernicus	Sanskrit   169
Nicolaus_Copernicus	Science   570
Nicolaus_Copernicus	Stroke   436
Nicolaus_Copernicus	Sun   24
Nicolaus_Copernicus	Trigonometry   349
Nicolaus_Copernicus	Warsaw   209
Niels_Bohr	19th_century   149
Niels_Bohr	Albert_Einstein   517
Niels_Bohr	Atom   268
Niels_Bohr	Bohrium   308
Niels_Bohr	Copenhagen   222
Niels_Bohr	Denmark   486
Niels_Bohr	Electron   591
Niels_Bohr	England   487
Niels_Bohr	Ernest_Rutherford   87
Niels_Bohr	Football_%28soccer%29   271
Niels_Bohr	Franklin_D._Roosevelt   219
Niels_Bohr	Light   257
Niels_Bohr	London   354
Niels_Bohr	Max_Planck   155
Niels_Bohr	Nazi_Germany   498
Niels_Bohr	Olympic_Games   36
Niels_Bohr	Philosophy   251
Niels_Bohr	Photon   355
Niels_Bohr	Physics   214
Niels_Bohr	Quantum_mechanics   237
Niels_Bohr	Richard_Feynman   205
Niels_Bohr	S%C3%B8ren_Kierkegaard   161
Niels_Bohr	Speed_of_light   348
Niels_Bohr	Sweden   380
Niels_Bohr	The_Simpsons   329
Niels_Bohr	United_States   453
Niels_Bohr	Winston_Churchill   349
Niels_Bohr	World_War_II   100
Nigella	Africa   478
Nigella	Asia   33
Nigella	Carolus_Linnaeus   309
Nigella	Europe   563
Nigella	Flower   550
Nigella	Fruit   514
Nigella	Plant   206
Nigella	Scientific_classification   171
Nigella	Seed   399
Niger	African_Union   197
Niger	Algeria   595
Niger	Angola   422
Niger	Belgium   404
Niger	Benin   213
Niger	Burkina_Faso   79
Niger	Canada   93
Niger	Chad   304
Niger	China   577
Niger	Coal   129
Niger	Currency   556
Niger	Dakar   267
Niger	Democracy   279
Niger	Denmark   128
Niger	Desert   472
Niger	Drought   441
Niger	Egypt   412
Niger	European_Union   187
Niger	France   105
Niger	French_language   265
Niger	Germany   473
Niger	Gold   142
Niger	Gypsum   78
Niger	Iran   506
Niger	Iron   451
Niger	Islam   40
Niger	Italy   456
Niger	Japan   364
Niger	Lake_Chad   183
Niger	Libya   26
Niger	List_of_countries_by_system_of_government   99
Niger	Mali   316
Niger	Morocco   557
Niger	Niger_River   521
Niger	Nigeria   119
Niger	Sahara   170
Niger	Saudi_Arabia   536
Niger	Senegal   212
Niger	Sub-Saharan_Africa   410
Niger	Switzerland   448
Niger	Time_zone   277
Niger	U.S._state   301
Niger	United_Nations   115
Niger	United_States   557
Niger_River	Africa   429
Niger_River	Agriculture   523
Niger_River	Ancient_Rome   333
Niger_River	Atlantic_Ocean   177
Niger_River	Belgium   110
Niger_River	Benin   374
Niger_River	Congo_River   442
Niger_River	Film   583
Niger_River	Fishing   516
Niger_River	Guinea   456
Niger_River	Ibn_Battuta   488
Niger_River	Latin   303
Niger_River	Mali   432
Niger_River	Niger   279
Niger_River	Nigeria   66
Niger_River	Nile   14
Niger_River	Portuguese_language   242
Niger_River	River   101
Niger_River	Sahara   330
Niger_River	Timbuktu   198
Nigeria	19th_century   559
Nigeria	AIDS   449
Nigeria	Abuja   368
Nigeria	Africa   494
Nigeria	African_Union   597
Nigeria	Angola   178
Nigeria	Bantu   342
Nigeria	Benin   274
Nigeria	Biodiversity   479
Nigeria	British_Empire   457
Nigeria	California   166
Nigeria	Cameroon   244
Nigeria	Chad   379
Nigeria	China   435
Nigeria	Cholera   421
Nigeria	Christianity   425
Nigeria	Citrus   208
Nigeria	Coal   198
Nigeria	Cocoa   407
Nigeria	Coconut   60
Nigeria	Country   590
Nigeria	Cuba   231
Nigeria	Currency   363
Nigeria	Darfur_conflict   421
Nigeria	Democratic_Republic_of_the_Congo   510
Nigeria	East_Africa   365
Nigeria	English_language   436
Nigeria	FIFA_World_Cup   151
Nigeria	Football_%28soccer%29   467
Nigeria	HIV   165
Nigeria	India   350
Nigeria	Islam   425
Nigeria	Jew   551
Nigeria	Lagos   53
Nigeria	Lebanon   254
Nigeria	Liberia   483
Nigeria	List_of_countries_by_system_of_government   231
Nigeria	London   596
Nigeria	Maize   92
Nigeria	Malaria   46
Nigeria	Military_dictatorship   388
Nigeria	Natural_gas   258
Nigeria	Niger   226
Nigeria	Niger_River   103
Nigeria	North_Korea   28
Nigeria	Palm_oil   583
Nigeria	People%27s_Republic_of_China   528
Nigeria	Petroleum   237
Nigeria	Pope_John_Paul_II   116
Nigeria	Rainforest   271
Nigeria	Russia   233
Nigeria	Rwanda   105
Nigeria	Sahara   502
Nigeria	Sierra_Leone   596
Nigeria	Somalia   526
Nigeria	Sudan   347
Nigeria	Tanzania   296
Nigeria	Time_zone   297
Nigeria	Tin   499
Nigeria	Togo   98
Nigeria	United_Kingdom   399
Nigeria	United_Nations   184
Nigeria	United_States   459
Nigeria	Vegetation   349
Nigeria	Venezuela   237
Nigeria	World_Health_Organization   113
Nigeria	Yugoslavia   167
Nightingale	Africa   405
Nightingale	Animal   44
Nightingale	Asia   260
Nightingale	Binomial_nomenclature   451
Nightingale	Bird   433
Nightingale	Bird_migration   454
Nightingale	Chordate   12
Nightingale	Europe   536
Nightingale	Iran   483
Nightingale	Pyotr_Ilyich_Tchaikovsky   595
Nightingale	Scientific_classification   399
Nightingale	Thrush_%28bird%29   55
Nikola_Tesla	Aircraft   110
Nikola_Tesla	Albert_Einstein   69
Nikola_Tesla	Alternating_current   288
Nikola_Tesla	Austria   215
Nikola_Tesla	Budapest   507
Nikola_Tesla	Chicago   219
Nikola_Tesla	Christian_Bale   76
Nikola_Tesla	Coal   254
Nikola_Tesla	Communication   451
Nikola_Tesla	Computer_science   374
Nikola_Tesla	Copper   88
Nikola_Tesla	Croatia   550
Nikola_Tesla	Electric_field   172
Nikola_Tesla	Electrical_engineering   272
Nikola_Tesla	Energy   344
Nikola_Tesla	English_language   457
Nikola_Tesla	Federal_Bureau_of_Investigation   445
Nikola_Tesla	French_language   457
Nikola_Tesla	Gas   560
Nikola_Tesla	German_language   249
Nikola_Tesla	Guglielmo_Marconi   438
Nikola_Tesla	History   219
Nikola_Tesla	Hungary   35
Nikola_Tesla	Jupiter   270
Nikola_Tesla	Latin   73
Nikola_Tesla	League_of_Nations   47
Nikola_Tesla	Magnetism   141
Nikola_Tesla	Mark_Twain   492
Nikola_Tesla	Mercury_%28element%29   578
Nikola_Tesla	Moon   476
Nikola_Tesla	New_York_City   547
Nikola_Tesla	Nikola_Tesla   23
Nikola_Tesla	Ozone   482
Nikola_Tesla	Paris   170
Nikola_Tesla	Philadelphia   174
Nikola_Tesla	Plasma_%28physics%29   388
Nikola_Tesla	Popular_culture   389
Nikola_Tesla	Radio   251
Nikola_Tesla	Radio_frequency   578
Nikola_Tesla	Serbia   175
Nikola_Tesla	Slovenia   561
Nikola_Tesla	Superconductivity   1
Nikola_Tesla	Supreme_Court_of_the_United_States   124
Nikola_Tesla	Telephone   132
Nikola_Tesla	Thomas_Edison   209
Nikola_Tesla	Time   469
Nikola_Tesla	Tungsten   525
Nikola_Tesla	United_Kingdom   54
Nikola_Tesla	United_States   261
Nikola_Tesla	Volt   484
Nikola_Tesla	War   239
Nikola_Tesla	Wave   98
Nikola_Tesla	World_War_I   103
Nikolai_Rimsky-Korsakov	Igor_Stravinsky   211
Nikolai_Rimsky-Korsakov	Opera   304
Nikolai_Rimsky-Korsakov	Piano   112
Nikolai_Rimsky-Korsakov	Russia   194
Nikolai_Rimsky-Korsakov	Russian_language   381
Nikolai_Rimsky-Korsakov	Saint_Petersburg   540
Nile	Africa   172
Nile	Agriculture   257
Nile	Amazon_River   422
Nile	Ancient_Egypt   195
Nile	Arabic_language   74
Nile	Boat   592
Nile	Burundi   370
Nile	Cairo   462
Nile	Camel   316
Nile	Democratic_Republic_of_the_Congo   557
Nile	Economics   376
Nile	Egypt   491
Nile	Ethiopia   517
Nile	Great_Rift_Valley   377
Nile	Herodotus   552
Nile	Kenya   585
Nile	Khartoum   523
Nile	Lake_Albert   356
Nile	Lake_Edward   509
Nile	Lake_Tanganyika   577
Nile	Lake_Victoria   16
Nile	Mediterranean_Sea   392
Nile	Miocene   151
Nile	River   51
Nile	Rwanda   431
Nile	Sahara   362
Nile	Society   291
Nile	Stone_Age   479
Nile	Sudan   557
Nile	Sun   8
Nile	Tanzania   354
Nile	Uganda   64
Nile	Zambia   201
Nine_Million_Bicycles	Astronomy   175
Nine_Million_Bicycles	Beijing   195
Nine_Million_Bicycles	China   275
Nine_Million_Bicycles	Georgia_%28country%29   166
Nine_Million_Bicycles	Jazz   501
Nine_Million_Bicycles	Slovenia   72
Nine_Million_Bicycles	United_Kingdom   418
Nineteen_Eighty-Four	Adolf_Hitler   457
Nineteen_Eighty-Four	Asia   448
Nineteen_Eighty-Four	Australia   309
Nineteen_Eighty-Four	Beer   309
Nineteen_Eighty-Four	British_Empire   161
Nineteen_Eighty-Four	British_Isles   260
Nineteen_Eighty-Four	China   293
Nineteen_Eighty-Four	Coffee   83
Nineteen_Eighty-Four	Cold_War   15
Nineteen_Eighty-Four	Communism   201
Nineteen_Eighty-Four	Country   596
Nineteen_Eighty-Four	Democracy   568
Nineteen_Eighty-Four	Economics   530
Nineteen_Eighty-Four	England   146
Nineteen_Eighty-Four	English_language   555
Nineteen_Eighty-Four	Europe   360
Nineteen_Eighty-Four	Fiction   445
Nineteen_Eighty-Four	Florida   182
Nineteen_Eighty-Four	Government   175
Nineteen_Eighty-Four	India   337
Nineteen_Eighty-Four	Ireland   190
Nineteen_Eighty-Four	Japan   529
Nineteen_Eighty-Four	Karl_Marx   401
Nineteen_Eighty-Four	Korea   391
Nineteen_Eighty-Four	Language   104
Nineteen_Eighty-Four	Literature   532
Nineteen_Eighty-Four	London   65
Nineteen_Eighty-Four	Middle_East   206
Nineteen_Eighty-Four	Nazi_Germany   433
Nineteen_Eighty-Four	Nineteen_Eighty-Four   73
Nineteen_Eighty-Four	North_Africa   24
Nineteen_Eighty-Four	North_America   225
Nineteen_Eighty-Four	Novel   522
Nineteen_Eighty-Four	Oceania   333
Nineteen_Eighty-Four	Propaganda   535
Nineteen_Eighty-Four	Revolution   18
Nineteen_Eighty-Four	Russia   529
Nineteen_Eighty-Four	Socialism   227
Nineteen_Eighty-Four	Southern_Africa   37
Nineteen_Eighty-Four	Soviet_Union   480
Nineteen_Eighty-Four	Sugar   429
Nineteen_Eighty-Four	U.S._state   32
Nineteen_Eighty-Four	United_Kingdom   383
Nineteen_Eighty-Four	United_States   294
Nineteen_Eighty-Four	Wine   114
Nineteen_Eighty-Four	World_War_II   338
Nineteen_Eighty-Four	Zionism   590
Nintendo	Asia   559
Nintendo	Atlanta%2C_Georgia   520
Nintendo	Australia   164
Nintendo	Brazil   231
Nintendo	Canada   45
Nintendo	China   29
Nintendo	Computer_and_video_games   31
Nintendo	Employment   436
Nintendo	Europe   69
Nintendo	France   500
Nintendo	Germany   437
Nintendo	Industry   275
Nintendo	Internet   332
Nintendo	Japan   510
Nintendo	Latin_America   235
Nintendo	London   557
Nintendo	Mario   367
Nintendo	Melbourne   568
Nintendo	Microsoft   427
Nintendo	Nintendo_DS   321
Nintendo	Nintendo_Entertainment_System   432
Nintendo	North_America   54
Nintendo	PONG   358
Nintendo	People%27s_Republic_of_China   247
Nintendo	Playing_card   419
Nintendo	Seattle%2C_Washington   390
Nintendo	Seoul   30
Nintendo	SimCity   112
Nintendo	Sony   441
Nintendo	South_Korea   368
Nintendo	Super_Mario_64   101
Nintendo	Super_Mario_Bros.   335
Nintendo	The_Legend_of_Zelda_series   223
